client_id,le_id
100300528,11642420
100300540,13583223
100300559,12242545
100300570,13263654
100300590,12863589
100300616,13289155
100300691,13285494
100300702,11351791
100300710,11351449
100300721,13320795
100300728,12547688
100300753,13300754
100300794,11691257
100300865,12114327
100300880,12595000
100300884,13320677
100300943,13266216
100300951,13265735
100300956,13131951
100300957,12867391
100300958,12867389
100301011,13158449
100301012,11167734
100301028,11424139
100301069,12048564
100301090,11801333
100301127,12954430
100301140,11240544
100301142,11182224
100301172,13182695
100301195,13263874
100301206,13214954
100301209,12139923
100301243,12950253
100301244,13286794
100301251,13323583
100301263,13280656
100301305,13316957
100301318,13274334
100301330,13191374
100301355,11696064
100301356,12197565
100301357,12591520
100301366,13642412
100301388,12260645
100301424,13324340
100301481,11961048
100301495,13172629
100301503,11085610
100301512,13319236
100301553,12290845
100301555,12886069
100301556,13234134
100301578,13118108
100301592,13295894
100301594,13295897
100301598,11645001
100301629,13246014
100301639,12561892
100301688,11710028
100301692,12562885
100301698,13289155
100301760,12641644
100301794,13310838
100301807,13237874
100301816,13313119
100301818,12501509
100301824,12580889
100301904,12187667
100301909,13311336
100301910,11626320
100301987,13322110
100302025,13207855
100302095,13301015
100302108,13212237
100302196,13298437
100302227,13322939
100302244,11285259
100302285,13300434
100302298,13208316
100302323,13325869
100302342,13191994
100302343,13191998
100302344,13191997
100302345,13191995
100302352,11349100
100302375,13258274
100302427,13276394
100302435,13321812
100302449,13175590
100302536,13328575
100302628,13219594
100302639,13327745
100302652,13300794
100302747,12115985
100302784,11420899
100302850,11877450
100302909,12278165
100302959,13328674
100302964,13322888
100303008,13032788
100303012,13207876
100303013,13207875
100303016,11277434
100303034,13309936
100303046,13195414
100303065,13278194
100303074,13517231
100303075,13517231
100303098,12607781
100303157,12721263
100303158,13327533
100303177,13047708
100303178,13331896
100303183,13286394
100303228,11534525
100303248,13321042
100303283,13278198
100303291,12800999
100303304,13113348
100303334,13130088
100303353,13332231
100303372,11412619
100303432,13258454
100303485,13079651
100303488,13122688
100303572,13332596
100303585,12801213
100303606,13290015
100303615,13331952
100303631,12750652
100303636,13333228
100303748,12117979
100303768,13257795
100303794,13375803
100303807,11884871
100303812,11669200
100303971,13312637
100304014,12284669
100304018,13260055
100304019,11438507
100304088,13343672
100304131,13321926
100304132,12119948
100304173,13246394
100304233,13278975
100304253,13326581
100304382,13305356
100304385,13284015
100304504,13327967
100304506,13327765
100304512,13272974
100304518,12719745
100304530,13378359
100304532,12308085
100304536,13331036
100304552,13327677
100304580,13271774
100304583,13327727
100304591,12464108
100304595,13230675
100304596,13230674
100304597,13230676
100304644,13333034
100304688,11548330
100304699,11696326
100304712,13332546
100304744,11616851
100304745,12382645
100304754,13323405
100304785,13329404
100304916,13274874
100304924,13320661
100304927,11883827
100304947,12807876
100304974,13093414
100305331,13333063
100305346,13350824
100305352,13202894
100305380,12680844
100305384,13349849
100305437,13328582
100305467,13097350
100305513,11045441
100305534,13328905
100305556,13335792
100305601,13165088
100305680,13352865
100305704,13329504
100305895,13284754
100305925,13325721
100305934,12908393
100305941,11654548
100305966,13329257
100306031,12966647
100306082,13322989
100306083,13361077
100306121,13354200
100306136,13199135
100306141,12800122
100306144,12582662
100306157,13333498
100306166,13334979
100306172,13331034
100306282,12134203
100306284,11403813
100306286,12330126
100306289,13209734
100306403,13352669
100306406,12258875
100306469,11328629
100306571,11224676
100306603,13244374
100306609,13349697
100306614,11666541
100306618,13364998
100306622,13333033
100306626,13350514
100306630,13170148
100306648,11186212
100306668,11655500
100306671,13354498
100306704,13615180
100306715,13072508
100306746,11785748
100306761,13205034
100306774,12915475
100306797,13338552
100306801,13373852
100306803,13373640
100306835,13338512
100306849,13131028
100306864,13354013
100306865,13309756
100306873,13258195
100306888,13307116
100306891,13374205
100306896,13354679
100306897,13330062
100306912,13324341
100306920,13328392
100306969,13374242
100306970,13363077
100306995,13583026
100307030,12570658
100307036,13351207
100307060,13303537
100307061,13327513
100307081,13374446
100307131,11585406
100307188,11696050
100307220,13151628
100307322,11616900
100307324,13328855
100307345,13176361
100307355,13355857
100307358,13354756
100307371,12762349
100307372,13270894
100307377,13124448
100307379,11412923
100307394,11067287
100307406,12116034
100307429,13323207
100307467,13373164
100307473,13264574
100307502,13367217
100307565,13246996
100307596,13246754
100307597,13373672
100307625,13003288
100307626,13003289
100307663,13122029
100307666,12180937
100307671,13328680
100307688,13374618
100307704,13353087
100307707,13350386
100307710,13379139
100307742,13350366
100307766,13328753
100307775,13364817
100307788,13356917
100307831,12798793
100307833,12588640
100307834,11255394
100307914,12842210
100307957,11761988
100307965,11227793
100308000,11289513
100308004,13342033
100308078,11213894
100308118,13374993
100308154,13354911
100308186,11271214
100308211,13367837
100308285,13376706
100308325,13354755
100308327,13375905
100308329,13375906
100308333,12034003
100308384,13351437
100308459,11708897
100308465,13296714
100308607,13324483
100308616,13373673
100308629,12612320
100308686,13383108
100308757,11232534
100308803,11580766
100308807,13230678
100308845,13207614
100308898,13381282
100308926,11417320
100308929,13635620
100308949,13379817
100308981,13333452
100308993,13385746
100309007,13328909
100309132,13161208
100309149,12301729
100309152,13350833
100309179,13384911
100309185,13384914
100309193,11472173
100309221,13421367
100309272,13377488
100309277,12114678
100309375,13385650
100309417,12954428
100309432,13374897
100309469,12954429
100309624,13373442
100309717,12303720
100309734,13474721
100309736,13351837
100309848,13345252
100309862,13383180
100309898,11142038
100309958,12746655
100309961,13384616
100309986,11248155
100310053,13399234
100310054,11692340
100310055,11150947
100310063,13405246
100310101,11951303
100310104,12781829
100310164,13354986
100310176,12335184
100310189,13410738
100310199,11983123
100310204,11349119
100310220,13376028
100310246,12744744
100310247,13386706
100310262,13411281
100310267,11695688
100310346,13410756
100310373,11685204
100310383,13410360
100310389,12494768
100310398,13389806
100310427,12910354
100310450,13411306
100310491,13409186
100310558,11356463
100310560,13335184
100310659,13386123
100310694,13295074
100310699,11217647
100310705,13336152
100310713,11217036
100310766,13410967
100310789,13176533
100310790,13413435
100310825,12118496
100310843,13052188
100310876,13411704
100310878,11148102
100310879,12171925
100310883,12007943
100310973,13294474
100310975,13119228
100311026,12120344
100311057,13412391
100311083,13404746
100311112,13412892
100311123,13411524
100311171,13011448
100311191,13349652
100311193,13352166
100311197,13407446
100311219,11205200
100311223,11187203
100311224,11157017
100311290,11684533
100311292,12591480
100311336,13347072
100311337,13347132
100311339,13351181
100311344,11214003
100311345,11161917
100311347,11200903
100311349,11179176
100311350,11198301
100311358,11231679
100311367,13333921
100311372,13412705
100311436,11422539
100311481,13404807
100311482,13404808
100311496,13395786
100311529,13414613
100311577,13414096
100311600,13376708
100311602,13028088
100311603,13226314
100311604,13311277
100311607,12934054
100311610,13376710
100311611,13376707
100311660,11657260
100311690,13429876
100311806,13412944
100311812,13324292
100311852,11266902
100311915,13411314
100311927,12188746
100311928,12972048
100311946,13138529
100312115,11583867
100312172,13352771
100312174,13434178
100312202,13423926
100312203,13412064
100312241,13429870
100312324,11766228
100312330,12141443
100312346,13413333
100312387,13413772
100312392,13351789
100312393,13410266
100312444,13384157
100312458,13411498
100312520,13430230
100312586,13328690
100312679,13442629
100312703,13413150
100312722,13413386
100312776,13448497
100312815,13430073
100312829,12439928
100312831,13228477
100312867,13352311
100312935,11333097
100312972,13261835
100312973,13431668
100312992,12596040
100312999,11250057
100313009,13413930
100313023,13406748
100313087,13353717
100313164,13444317
100313177,13058768
100313277,13414495
100313344,12761029
100313430,11262070
100313443,13442045
100313472,13443908
100313480,13349797
100313500,13444682
100313505,13441364
100313522,12582994
100313538,13443208
100313541,11243103
100313564,13385057
100313582,13356257
100313592,13293334
100313593,13293335
100313601,13430703
100313636,13437710
100313696,12410725
100313697,13412552
100313709,11691766
100313724,13264234
100313730,13443875
100313749,13441714
100313763,13085488
100313787,13384577
100313789,13444757
100313830,13246776
100313837,13379750
100313852,13063928
100313858,11171673
100313864,13310596
100313876,13450396
100313877,13450407
100313880,13450416
100313890,13444586
100313891,13431474
100313893,13430227
100313894,13285439
100313900,13383410
100314060,13374997
100314165,11352724
100314339,13446220
100314351,13443167
100314360,13412236
100314378,11695735
100314382,12137827
100314391,12834210
100314473,11734200
100314536,13376021
100314694,11302739
100314717,13410740
100314747,12286178
100314749,13379072
100314847,13232294
100314871,13448441
100314922,13411134
100314954,13444310
100315007,13376313
100315079,13448055
100315084,13445271
100315157,13436498
100315564,13445096
100315587,13270374
100315605,13376311
100315619,13429919
100315641,13446728
100315653,12284544
100315686,13449995
100315700,11277497
100315794,13354981
100315807,13450798
100315815,13448995
100315855,11619064
100315914,12778949
100315922,13444222
100315924,11491352
100315953,13574709
100315990,13376376
100316019,13242094
100316023,13201457
100316089,13444897
100316096,13442766
100316185,13452097
100316207,13328945
100316225,13333112
100316249,12571715
100316304,13374855
100316352,13440700
100316367,13362417
100316384,13448180
100316392,13448913
100316401,11317305
100316423,13397021
100316481,11146336
100316488,12280506
100316493,11200368
100316631,13444153
100316642,13437697
100316651,12661424
100316655,13448671
100316705,13453759
100316763,13414787
100316771,13450666
100316788,13411693
100316792,13460132
100316794,11097758
100316807,13443987
100316900,11880634
100317062,13355858
100317310,11340441
100317311,13453171
100317315,13441705
100317339,11348942
100317359,13430612
100317392,13455393
100317428,11248143
100317433,13455646
100317487,13441556
100317522,13452577
100317546,11273372
100317597,13450306
100317662,13455650
100318080,13452967
100318165,11716380
100318182,13448000
100318197,13441329
100318230,13449131
100318235,13453524
100318257,13157868
100318269,13454028
100318279,11046126
100318394,13430713
100318395,11226292
100318452,13004928
100318679,13448228
100318716,13411255
100318813,13448655
100318815,13446751
100318846,13450627
100318961,13219694
100319005,12778309
100319089,13453050
100319097,13364317
100319104,13455699
100319241,13455712
100319270,13357457
100319295,12778609
100319398,13138689
100319414,13448982
100319443,11004388
100319445,13445572
100319463,13444249
100319495,13459483
100319496,13445054
100319507,13451591
100319509,12297825
100319515,12793624
100319534,13453996
100319537,11044316
100319541,13460330
100319616,11245642
100319698,13449664
100319723,13454903
100319737,12581976
100319990,11326302
100319997,11334985
100320003,11335234
100320018,11336735
100320025,13459903
100320033,13451793
100320094,13398209
100320228,13102668
100320317,13325931
100320390,13328251
100320500,13171669
100320621,13610495
100320826,13322686
100320860,13459963
100320862,13454657
100320883,13456708
100320924,13451021
100320980,13163548
100321050,13453014
100321106,13470763
100321107,13470599
100321108,13461689
100321124,13450309
100321157,13455368
100321186,12665824
100321225,12490548
100321393,11797369
100321431,11348419
100321474,13564996
100321560,13414673
100321577,13461167
100321796,13447379
100321891,13460290
100321902,11325295
100321947,13448887
100322022,13460434
100322117,13166454
100322129,11539009
100322350,11270185
100322380,13377077
100323215,12436523
100323271,13636512
100323418,13452619
100323480,13443208
100323857,12344965
100323858,13450224
100323998,13484930
100324455,13455685
100324459,13474525
100324712,13475641
100324729,13471821
100324812,13456386
100324828,13474383
100324983,13440960
100325028,13458034
100325051,11331719
100325084,11190687
100325307,13470617
100325417,11350410
100325441,13351252
100325572,13452606
100325574,11155395
100325749,12233040
100325750,12231949
100325768,13455120
100325949,13471880
100326055,12129884
100326099,13412453
100326106,13471690
100326178,11215716
100326197,13479336
100326263,13612933
100326265,13474502
100326271,13461394
100326296,12960367
100326297,13461460
100326329,13447748
100326405,12974448
100326468,13451624
100326475,13411509
100326478,11708926
100326479,13152528
100326546,11610580
100326550,13477710
100326559,12799456
100326603,13472094
100326604,13457388
100326654,13476786
100326660,13470687
100326672,13472060
100326755,13332584
100326820,13477058
100326832,13474039
100326858,13451856
100326973,13482756
100326983,11543506
100326994,11962103
100327108,13355026
100327160,13333080
100327517,13686946
100327578,13197454
100327700,13482465
100327800,13478209
100327811,11331190
100327890,13327504
100327950,13430881
100327993,12128583
100328118,11353102
100328131,13454959
100328203,13475427
100328366,13470445
100328388,13475664
100328416,13363937
100328840,13446542
100328885,11681526
100328886,13460509
100328923,11218972
100328981,12392365
100329091,13459912
100329244,13481331
100329315,11644284
100329335,13484261
100329509,13477635
100329576,13477828
100329686,13381654
100329986,13380707
100330230,13484514
100330651,13478733
100330903,13474895
100330934,11650399
100330963,13079411
100330964,12110184
100331265,11335420
100331325,13625981
100331418,13472292
100331435,13478289
100331452,11358527
100331465,13354909
100331471,13516370
100331850,13481302
100331952,13444158
100332011,13492641
100332135,13374644
100332146,13483150
100332152,13420725
100332240,13479710
100332315,13485414
100332366,13495231
100332372,13476935
100332377,13325327
100332419,12896969
100332467,13458175
100332531,13485841
100332537,13485436
100332732,12857489
100332845,13689078
100332879,13461848
100332912,11027963
100332948,11394840
100332957,12530408
100333051,13490314
100333108,13483652
100333120,13471910
100333412,11308930
100333435,12146923
100333451,13274534
100333459,13501091
100333468,11448772
100333529,13481612
100333610,13502253
100334106,13482604
100334188,11305788
100334264,11308789
100334272,13486745
100334879,13431035
100334880,11654531
100335029,13448497
100335118,12725137
100335255,13484807
100335274,11188663
100335303,13485760
100335466,13490277
100337039,13484294
100337040,13482535
100337131,11346441
100337207,13504594
100337220,11239085
100337374,13483017
100337485,13475433
100337595,13447401
100337604,13481370
100337625,13478283
100338113,13480247
100338210,13493491
100338243,13508248
100338260,13471636
100338298,13503970
100338301,13498389
100338327,11938663
100338336,13483229
100338371,11242785
100338452,13484903
100338487,13485253
100338515,13503605
100338532,13507614
100338537,11739133
100338546,13484606
100338701,13499934
100338826,13485218
100338954,13499591
100339023,11504392
100339030,13450643
100339033,13504733
100339337,13496691
100339338,13449887
100339365,13450642
100339548,13062068
100339698,13508908
100339743,13508427
100339759,11230781
100339801,11152754
100339843,11248110
100339910,13474091
100339966,13389306
100339967,13459307
100339994,13455915
100340000,13459503
100340077,13495540
100340314,13608885
100340323,13225495
100340642,13455654
100340700,13510613
100340988,13485913
100340989,11944563
100341289,11419479
100341292,13517431
100341340,11562340
100341405,11342138
100341517,13508303
100341548,11562787
100341627,13445158
100341730,11231758
100341731,13507694
100341778,13497731
100341783,13512080
100341789,12194306
100341811,13480463
100341813,13480464
100341830,13530610
100342066,13478810
100342099,12801959
100342100,13128468
100342101,13332613
100342142,12273544
100342221,13479928
100342327,13533730
100342332,11040153
100342458,13329720
100342505,11090626
100342525,11272548
100342559,13565501
100342569,13541682
100342626,13542613
100342656,13527950
100342671,13532490
100342905,13442924
100342973,13460128
100342984,13476551
100343128,11547511
100343146,11250872
100343240,13521221
100343264,12334226
100343424,13535850
100343486,13448743
100343497,13540014
100343590,13412905
100343597,13504593
100343606,13457205
100343645,12652844
100343648,13411421
100343668,13524912
100344065,13518250
100344164,13482236
100344177,13542727
100344183,13451264
100344186,13471991
100344316,11163197
100344347,13483672
100344493,13449154
100344531,13672569
100344549,13165769
100344559,13480093
100344778,13527130
100344818,13536291
100345097,13525250
100345154,11228224
100345196,13450499
100345228,13507750
100345290,13502050
100345337,13481495
100345349,13541426
100345357,13503729
100345370,13547445
100345433,13424216
100345462,13495778
100345478,13482779
100345487,13298934
100345501,12763530
100345514,13546739
100345885,13549271
100345946,13510929
100346006,11468072
100346018,13542686
100346081,11554030
100346084,13503193
100346224,13517472
100346235,11345317
100346512,13547118
100346611,11456502
100346619,12141543
100346628,13374398
100346703,13539193
100346737,13544279
100346784,13489725
100347038,13503082
100347040,13456443
100347085,13383440
100347089,13413558
100347095,13478333
100347311,13222514
100347380,13552969
100347401,13533120
100347425,13532110
100347486,13546933
100347554,13509084
100347566,13508550
100347746,13287656
100347788,13561883
100347798,11688824
100347843,13550292
100347979,13530690
100347981,13523910
100348005,13430872
100348006,13532111
100348044,13617118
100348165,13547795
100348254,13497130
100348296,13553039
100348339,11091903
100348386,11065887
100348387,13381226
100348392,13541880
100348608,13532252
100348629,13568020
100348656,13455655
100348767,13528030
100348798,13541597
100348995,13556042
100349040,13547146
100349079,13550442
100349080,13304115
100349113,13627992
100349147,13548229
100349197,13517420
100349261,13412076
100349290,11132623
100349309,11254939
100349312,13444716
100349370,13546415
100349538,13549646
100349641,13623486
100349787,13548213
100349817,13558844
100349896,13543115
100349916,11334337
100349943,13546307
100349957,13553393
100349958,13505759
100349999,13560374
100350158,13557702
100350188,11732181
100350190,11688620
100350195,11108006
100350197,12109466
100350200,11098194
100350203,11792968
100350204,11367879
100350208,12029324
100350210,11269983
100350224,11801240
100350245,13559482
100350252,11332255
100350259,11738300
100350266,11161387
100350269,11280662
100350390,12028223
100350413,13552470
100350435,12868712
100350450,13489330
100350458,13553122
100350462,12349948
100350469,11442633
100350538,13477524
100350555,13624604
100350709,13335514
100350829,12717206
100350944,13024048
100351004,13548147
100351057,13431278
100351118,13015988
100351154,13542679
100351160,13551492
100351196,11217657
100351205,11341348
100351206,12579220
100351207,11997583
100351298,11338119
100351326,13546917
100351409,11779208
100351410,12132163
100351462,13561866
100351536,13535010
100351567,13547432
100351577,13558790
100351581,11710372
100351671,13550728
100351837,13484411
100351948,11787328
100351993,13453910
100352069,13554836
100352076,13554995
100352104,13558837
100352130,13349705
100352132,13560060
100352143,13560717
100352221,13555378
100352259,13547093
100352376,11098188
100352379,11232035
100352402,13379038
100352406,11321735
100352416,13555945
100352430,13543997
100352437,13562844
100352493,13547377
100352574,13555418
100352624,13561712
100352766,12719772
100352831,13552242
100352931,13561699
100352957,11562500
100352971,13615462
100353053,13564799
100353059,11107926
100353093,13560305
100353192,13456300
100353203,13550128
100353206,13551179
100353207,13513330
100353234,13483596
100353248,13516345
100353362,13561017
100353437,13562695
100353507,11075090
100353534,13559030
100353536,13558141
100353550,13564349
100353567,13558426
100353670,11644302
100353770,13660092
100353861,11098193
100354055,12462948
100354057,12055563
100354058,11331416
100354059,12029325
100354060,11343554
100354062,12188125
100354065,13416070
100354327,13566461
100354331,13562721
100354338,13559320
100354365,13558857
100354369,13541432
100354372,13456657
100354378,11309922
100354423,12467588
100354454,11333324
100354498,11329255
100354680,13557716
100354707,12847190
100354710,12226706
100354823,12665130
100354908,13544045
100354928,11146337
100355039,13377159
100355076,13517495
100355090,13557438
100355134,13561419
100355167,11216184
100355179,12116204
100355232,13413351
100355239,13566977
100355355,11107883
100355492,13549275
100355668,13555529
100355796,13521272
100355876,12120111
100355898,11331193
100355944,11276552
100355948,13562192
100355958,13566786
100355994,11204839
100356113,13568723
100356136,13555196
100356147,13555594
100356170,13555984
100356258,11704384
100356306,13567048
100356348,13569964
100356350,13569963
100356418,11341995
100356453,13471393
100356534,13569965
100356537,13569962
100356539,13569957
100356560,13569953
100356609,13482551
100356613,13560938
100356825,13558491
100356866,13567957
100356925,13321918
100357133,13474293
100357184,13568047
100357233,11246563
100357238,11421360
100357392,13414941
100357618,13568128
100357649,11096013
100357652,11270410
100357827,13144068
100358016,11342835
100358029,13679672
100358033,13562522
100358208,13496278
100358226,11360218
100358239,13545473
100358329,13548606
100358454,13450663
100359369,12822269
100359376,13570962
100359393,13503045
100359453,13482754
100359566,13566295
100359605,13567834
100359721,13565609
100359790,11203787
100359801,12724814
100359841,11225654
100359860,13571182
100360014,13555414
100360027,13568810
100360034,13394506
100360037,13544070
100360075,11322101
100360207,13549562
100360397,13569339
100360435,13570708
100360461,11343770
100360655,11994823
100361001,13558154
100361154,13574486
100361431,13565900
100361478,13542218
100361805,11268967
100361828,13570862
100361863,13554883
100361897,13576600
100361957,13566227
100362236,13553380
100362347,13573218
100362564,13565136
100362577,13555083
100363212,13516629
100363220,13574935
100363288,13577961
100363358,13570700
100363438,13549134
100363550,13557836
100363616,11602517
100363725,13552332
100363728,13570548
100363738,13574368
100363781,13557835
100363863,13572575
100364110,13570856
100364321,13556388
100364495,13390386
100364855,13605951
100364876,13573467
100365032,13550703
100365139,12216319
100365145,13575125
100365146,13575124
100365197,13668078
100365337,13552229
100365679,13565221
100365731,13579081
100365910,11995123
100366334,13697340
100366340,13353774
100366347,13573095
100366472,12593660
100366542,11696522
100366545,13570839
100366594,13581923
100366620,13579991
100366742,13564132
100367143,13381576
100367285,13584670
100367400,13529791
100367415,11927863
100367458,13570881
100367464,13570161
100367706,13555760
100367731,13572488
100368142,13507451
100368229,11219487
100368883,13567022
100369785,13385057
100370068,13241995
100370171,11217150
100370172,12863451
100370221,12472349
100370229,13617126
100370470,13569321
100370492,13574461
100370545,13575329
100371074,13580960
100371403,13567138
100371411,11273735
100371672,13581040
100371746,13563016
100372211,13591328
100372214,13591140
100372526,13582128
100372546,13485573
100372921,12171305
100372958,11244843
100373069,12260025
100373172,13580740
100373941,13570879
100375901,13452506
100375933,13593931
100375934,13588248
100375974,13555843
100376112,13515030
100376524,11205024
100377236,12573336
100377483,13560393
100377671,13554835
100377739,13594742
100377789,13532110
100377836,13668830
100378003,13555396
100378065,11355274
100378082,13582702
100378384,13565302
100378400,13512115
100378606,13594667
100379005,13571508
100379107,13569326
100379257,13572991
100379332,13522049
100379525,13569734
100379595,11066056
100379603,13582131
100379608,13535790
100379610,13566780
100379951,13590141
100380242,13564798
100380257,13597442
100380424,13353879
100380588,12924393
100380643,13584201
100380674,13604163
100380918,13593921
100380919,13593920
100380922,13571515
100381076,13475303
100381235,13603200
100381260,13589944
100381620,11689608
100381627,13596160
100381737,13571866
100381739,13606385
100381811,13597423
100381861,13606624
100381926,13251054
100381927,11060987
100381941,13607117
100382080,13558555
100382151,11211903
100382204,11938765
100382562,12919974
100382743,13597979
100382796,13374124
100382844,11176144
100382872,13605467
100383062,13605063
100383190,13579478
100383442,13593282
100383579,13547894
100383586,13446639
100383604,13594500
100383672,13583146
100383807,13570207
100383833,13586850
100384281,13594781
100384420,13606433
100384427,13597606
100384599,13605689
100384780,13587121
100384807,13525120
100384834,13603330
100384856,12141166
100384893,13597222
100385031,13589741
100385058,13412690
100385224,11117077
100385261,13607586
100385262,13430076
100385265,13607505
100385396,13431040
100385549,13607564
100385624,13610575
100385722,13571175
100385777,13610814
100385856,13607441
100385857,13605464
100385961,13569797
100386111,13586826
100386358,13565766
100386481,13620754
100386740,13603340
100386816,13583436
100386826,13395119
100386951,13608679
100387006,13609955
100387099,11217530
100387384,13516632
100387425,13553740
100387445,13611210
100387511,13587464
100387612,13583366
100387665,13601223
100387667,13601224
100387674,13611875
100387677,13543213
100387710,13612898
100387981,13583795
100388026,13510390
100388049,13582720
100388150,13564110
100388168,13583654
100388290,12705004
100388317,13606139
100388482,13611313
100388511,13610369
100388518,13326065
100388585,13605775
100388626,13593861
100388644,13563660
100388663,13097248
100388818,13562235
100388861,11085485
100389019,13607394
100389064,11250776
100389069,11085744
100389155,13561177
100389188,13587161
100389241,13606468
100389270,13610964
100389415,13413219
100389462,11269976
100389789,13614642
100389836,13280975
100389855,13443097
100389857,13571180
100389873,13583560
100389966,11730061
100389975,13615499
100390016,12571766
100390045,13218636
100390111,13611139
100390229,11707614
100390232,11695905
100390272,13584833
100390370,13614522
100390371,13451952
100390409,13616415
100390415,11696325
100390471,13610098
100390639,13615013
100390697,13484515
100390700,13553395
100390754,13553862
100390784,12724809
100390854,13430043
100390881,11354299
100390882,13470654
100390892,13543130
100390942,13616771
100390973,13610900
100391086,13590143
100391167,13605674
100391183,13612025
100391242,13570958
100391248,13616545
100391269,13617133
100391271,12465008
100391280,13611720
100391283,13611719
100391285,13478146
100391286,13605058
100391385,13548113
100391403,13580983
100391414,13586861
100391594,13619842
100391602,11707851
100391620,13620379
100391678,13619072
100391699,13616268
100391724,13431571
100391810,13615451
100391835,13574776
100391926,13620620
100392363,13611895
100392414,13613385
100392415,12119009
100392548,13614814
100392969,13565992
100393552,13617742
100393807,13412370
100394092,12380325
100394107,13622844
100394122,12724606
100394349,13489863
100394533,13589847
100394549,11241770
100394641,13573377
100394686,13611861
100394700,13624816
100394748,13613203
100394847,13615911
100395049,13591802
100395199,13604404
100395447,13608990
100395459,12823149
100395463,13586013
100395528,13609811
100395599,13617279
100395686,13508301
100395723,13617115
100395865,13615555
100395928,13443203
100395943,13589607
100396053,13625213
100396268,11074979
100396280,11314562
100396281,11282837
100396355,13351202
100396429,13617536
100396450,11692330
100396580,13625817
100396750,13605140
100396787,13628869
100396816,13628371
100396882,12285419
100396980,13227834
100396982,13626779
100397024,13619585
100397050,13446643
100397124,11062930
100397155,11075152
100397187,13621411
100397340,12269926
100397440,13649450
100397449,13445073
100397480,13615336
100397487,13630442
100397564,11182397
100397565,13500232
100397628,13624932
100397638,12748588
100397679,13618180
100397765,11204671
100397766,11204671
100397767,11204671
100397768,11204671
100397816,13475359
100397836,13622598
100397842,13624546
100397918,13622752
100397919,13623500
100397977,13150488
100398094,13624545
100398189,13273814
100398220,13629382
100398249,13627425
100398376,13610185
100398404,13255535
100398453,13628090
100398500,13613631
100398574,13606103
100398615,13456745
100398661,13093729
100398698,12334556
100398770,13628111
100398842,13592440
100398862,13632061
100398868,13635710
100398947,13628138
100399002,13629423
100399049,13476514
100399057,13583174
100399083,13629426
100399132,13633550
100399217,13625373
100399260,13577300
100399274,13622841
100399283,13629424
100399605,12837994
100399699,13637552
100399887,13449462
100399965,13624536
100399969,13627248
100400088,13639315
100400159,13569700
100400160,13611893
100400171,13566649
100400269,11211521
100400327,13634794
100400328,13606985
100400336,11305256
100400416,13633821
100400463,13635652
100400491,13624082
100400495,13632904
100400519,13639856
100400530,11157008
100400531,11025984
100400747,13582847
100400781,11598467
100400840,13636514
100400846,13574123
100400886,11028305
100400947,13627633
100400977,13624591
100401009,13643662
100401101,13256274
100401110,13570082
100401150,13629056
100401183,13353756
100401245,13634112
100401297,13643101
100401298,13638682
100401342,13632880
100401382,11337923
100401416,13641312
100401471,13626938
100401480,13631533
100401495,13612198
100401692,13637792
100401842,12580921
100401911,13639935
100401960,13630758
100401991,13609231
100401996,13642833
100402174,13377367
100402259,13601855
100402313,13332486
100402402,13571764
100402503,13637633
100402523,11376046
100402542,13443612
100402568,13621002
100402573,13645698
100402588,13629415
100402706,13614319
100402832,13617971
100402898,13649291
100403066,13645692
100403087,13629117
100403343,13635656
100403515,13584181
100403690,13642815
100403871,13648155
100403889,13645680
100403904,13607702
100403907,13071588
100404085,13650995
100404087,13636756
100404089,13638378
100404176,13430156
100404193,13642852
100404556,13610044
100404589,13646844
100404612,13630191
100404691,13626016
100404707,13626017
100404730,13627616
100404788,13644232
100404789,13621125
100404819,13606457
100404854,13653204
100404930,13558477
100405002,13641832
100405022,13613364
100405033,13649094
100405109,13656517
100405112,13480670
100405311,11693940
100405314,13480671
100405377,13641909
100405419,11796135
100405490,13654292
100405632,13533150
100405642,13626204
100405648,13652013
100405714,13643432
100405781,13652151
100405883,13654814
100406140,11918309
100406288,13568579
100406307,13646015
100406336,13655390
100406342,13615390
100406343,13616575
100406363,12120295
100406384,13652134
100407094,13645312
100407108,13655441
100407116,11360619
100407161,13638419
100407214,13611569
100407254,13660893
100407328,11150279
100407428,13658582
100407467,13635657
100407612,13661830
100407679,13632585
100407752,13649111
100407888,13659158
100408135,13643154
100408178,13414868
100408186,13665131
100408237,13660817
100408449,13666693
100408462,13630730
100408467,13664399
100408475,13623163
100408588,13653548
100408680,13653010
100408709,13615644
100408713,13640150
100408737,13633513
100408741,13643153
100408796,13643668
100408823,13665778
100408885,13648650
100408952,13621046
100409047,11067287
100409063,13637797
100409089,13666696
100409113,13609581
100409116,12259153
100409122,13650191
100409270,13668113
100409304,13668882
100409395,13668571
100409439,11708831
100409535,13685212
100409667,13667410
100409713,13684396
100409739,11204771
100409978,13665390
100410077,13662370
100410141,13667523
100410147,13662959
100410164,13671715
100410172,13660697
100410180,13642073
100410243,11586946
100410367,13458143
100410378,11709016
100410381,12916473
100410477,13647150
100410558,13674639
100410588,13669531
100410619,13027988
100410655,13621797
100410763,13663217
100410782,13654010
100410790,13652916
100410868,13644033
100410881,13661444
100411033,13622323
100411065,13625138
100411113,13616184
100411302,13615316
100411491,13673618
100411649,13560722
100411661,13665375
100411798,13615718
100411799,13615812
100411801,13625341
100411908,13680774
100411919,13674410
100411985,13683217
100412001,13673432
